"","Date","Area","Name","Years","Price..mm.","Size.sqft.","Price/Sqft"
"1016","2021-07-06","Shau Kei Wan","Tung Yuk Court",20,8,650,12307.6923076923
"1017","2021-07-06","North Point Mid-Levels","The Pavilia Hill",5,23.2,717,32357.0432357043
"1018","2021-07-06","South Horizons","South Horizons",29,8.55,527,16223.9089184061
"1019","2021-07-06","Wan Chai","Ascot Mansion",36,5.35,318,16823.8993710692
"1020","2021-07-06","Aberdeen","Yue Fai Court",41,6.12,419,14606.2052505967
"1021","2021-07-06","Deep Bay","Broadview Court",20,8.25,422,19549.7630331754
"1022","2021-07-06","Happy Valley","Yee Fat Mansion",29,7.82,426,18356.8075117371
"1023","2021-07-06","Taikoo Shing","Splendid Place",17,7.4,365,20273.9726027397
"1024","2021-07-06","Yiu Tung","Tung Yan Court",22,3.78,212,17830.1886792453
"1025","2021-07-06","North Point","Pak Kok Building",52,3.5,272,12867.6470588235
"1026","2021-07-06","Happy Valley","Le Village",19,6.85,294,23299.3197278912
"1027","2021-07-06","Siu Sai Wan","Harmony Garden",24,6,592,10135.1351351351
"1028","2021-07-06","Ap Lei CHau","Marina Habitat",23,7.4,422,17535.5450236967
"1029","2021-07-06","Tai Hang Mid-Levels","Winway Court",39,10.15,597,17001.675041876
"1030","2021-07-06","Taikoo Shing","Taikoo Shing",40,11.3,580,19482.7586206897
"1031","2021-07-06","North Point Mid-Levels","Dragon Court",41,16.38,857,19113.1855309218
"1032","2021-07-06","Sai Ying Pun","Hang Yue Building",44,4.7,274,17153.2846715328
"1033","2021-07-06","Sheung Wan","2 U Lam Terrace",54,5.6,510,10980.3921568627
"1034","2021-07-06","Sai Ying Pun","Elegant Garden",33,8.2,404,20297.0297029703
"1035","2021-07-06","Tin Hau","Pak Lee Building",60,9.3,681,13656.3876651982
"1036","2021-07-06","Tai Hang","Dragon Centre",32,8.5,513,16569.2007797271
"1037","2021-07-06","Quarry Bay","Nan Fung Sun Chuen",43,7.07,391,18081.8414322251
"1038","2021-07-06","South Horizons","South Horizons",28,14.65,771,19001.2970168612
"1039","2021-07-06","Wan Chai","Kwong Sang Hong Building",42,6.75,441,15306.1224489796
"1040","2021-07-06","South Horizons","South Horizons",26,8.83,521,16948.1765834933
"1041","2021-07-06","Taikoo Shing","Taikoo Shing",34,18.45,759,24308.3003952569
"1042","2021-07-06","Aberdeen","Yue Fai Court",41,6,419,14319.8090692124
"1043","2021-07-06","Shek Tong Tsui","Kwan Yick Building",47,4.25,269,15799.2565055762
"1044","2021-07-06","Kennedy Town","The Hudson",5,9.1,324,28086.4197530864
"1045","2021-07-06","Ma Hang","Lung Tak Court",21,3.93,417,9424.46043165468
"1046","2021-07-06","Taikoo Shing","Taikoo Shing",34,15.1,717,21059.9721059972
"1047","2021-07-06","Sai Wan Ho","Lee Ga Building",39,6.05,454,13325.9911894273
"1048","2021-07-06","Kornhill","Kornhill",35,9,529,17013.2325141777
"1049","2021-07-06","Wan Chai","Galway Court",23,6,311,19292.6045016077
"1050","2021-07-06","Sai Wan Ho","Lei King Wan",33,9.4,520,18076.9230769231
"1051","2021-07-06","Tai Hang Mid-Levels","Illumination Terrace",28,10.5,568,18485.9154929577
"1052","2021-07-06","North Point","Full Wealth Gardens",35,6,427,14051.5222482436
"1053","2021-07-06","Kornhill","Kornhill",35,11.36,596,19060.4026845638
"1054","2021-07-06","Aberdeen","Ocean Court",21,6.85,592,11570.9459459459
"1055","2021-07-06","Shau Kei Wan","Lime Gala",3,10.8,494,21862.3481781377
"1056","2021-07-06","Kornhill","Kornhill Garden",34,7.3,431,16937.3549883991
"1057","2021-07-06","Shau Kei Wan","I<U+2027>Uniq Residence",8,5.98,298,20067.1140939597
"1058","2021-07-06","Siu Sai Wan","Island Resort",20,15,811,18495.6843403206
"1059","2021-07-06","Chai Wan","Hang Tsui Court",24,4.88,559,8729.8747763864
"1060","2021-07-06","Sai Wan Ho","Tai On Building",53,3.48,274,12700.7299270073
"1061","2021-07-06","Ap Lei CHau","Marina Habitat",23,8.68,527,16470.5882352941
"1062","2021-07-06","Kornhill","Kornhill",34,10,628,15923.5668789809
"1063","2021-07-06","Aberdeen","Aberdeen Centre",39,7.25,448,16183.0357142857
"1064","2021-07-06","South Horizons","South Horizons",27,14.65,771,19001.2970168612
"1065","2021-07-06","Sai Wan Ho","Lee Ga Building",39,6.28,421,14916.864608076
"1066","2021-07-06","Sheung Wan","Manhattan Avenue",17,9.6,403,23821.3399503722
"1067","2021-07-06","Causeway Bay","Lai Yuen Apartments",57,6,457,13129.102844639
"1068","2021-07-06","Sai Ying Pun","One",1,9.71,301,32259.1362126246
"1069","2021-07-06","Happy Valley","Sherwood Court",32,14.3,701,20399.4293865906
"1070","2021-07-06","Mid-Levels West","The Grand Panorama",28,12.68,687,18457.0596797671
"1071","2021-07-05","Mid-Levels West","The Belchers",20,19.2,751,25565.9121171771
"1072","2021-07-05","Wah Fu","Wah Kwai Estate",30,2.64,376,7021.27659574468
"1073","2021-07-05","Sheung Wan","Centre Point",9,22.8,779,29268.2926829268
"1074","2021-07-05","North Point","City Garden",35,10.6,596,17785.2348993289
"1075","2021-07-05","North Point","Comfort Garden",47,15.22,992,15342.7419354839
"1076","2021-07-05","Tai Hang Mid-Levels","Tai Hang Terrace",46,10,511,19569.4716242661
"1077","2021-07-05","Kornhill","Kornhill",34,8.62,461,18698.4815618221
"1078","2021-07-05","Quarry Bay","The Orchards",18,21,821,25578.56272838
"1079","2021-07-05","North Point","Bedford Gardens",40,9.25,581,15920.82616179
"1080","2021-07-05","North Point","One Prestige",3,4.28,170,25176.4705882353
"1081","2021-07-05","North Point","City Garden",35,11.3,598,18896.3210702341
"1082","2021-07-05","Sai Wan Ho","Lei King Wan",32,17.68,808,21881.1881188119
"1083","2021-07-05","Sai Wan Ho","Lei King Wan",33,9.7,485,20000
"1084","2021-07-05","Sai Wan Ho","Grand Promenade",16,11.3,493,22920.892494929
"1085","2021-07-05","Taikoo Shing","Taikoo Shing",44,10.78,580,18586.2068965517
"1086","2021-07-05","Mid-Levels West","Nikken Heights",32,15.7,758,20712.401055409
"1087","2021-07-05","Taikoo Shing","Taikoo Shing",40,14.29,664,21521.0843373494
"1088","2021-07-05","North Point","Fu Lee Loy Mansion",39,4.2,238,17647.0588235294
"1089","2021-07-05","Happy Valley","Le Village",19,7.08,294,24081.6326530612
"1090","2021-07-05","Shau Kei Wan","Tung Tao Court",16,6.35,554,11462.0938628159
"1091","2021-07-05","Wah Fu","Ka Lung Court",29,7.78,554,14043.321299639
"1092","2021-07-05","South Horizons","South Horizons",27,9.18,581,15800.3442340792
"1093","2021-07-05","Chai Wan","Moon Wah Building",50,4.3,322,13354.0372670807
"1094","2021-07-05","Shau Kei Wan","Tung Yuk Court",20,9.08,650,13969.2307692308
"1095","2021-07-05","Sheung Wan","Lascar Court",30,7.7,450,17111.1111111111
"1096","2021-07-05","Ap Lei CHau","Lei Tung Estate",33,2.89,381,7585.30183727034
"1097","2021-07-05","Wah Fu","Wah Kwai Estate",30,3.05,407,7493.85749385749
"1098","2021-07-05","South Horizons","South Horizons",27,10.28,590,17423.7288135593
"1099","2021-07-05","Heng Fa Chuen","Heng Fa Chuen",33,9.45,614,15390.8794788274
"1100","2021-07-05","Shau Kei Wan","Chuang's Heights",21,6.5,353,18413.597733711
"1101","2021-07-05","Wan Chai","112 Johnston Road",20,5.2,220,23636.3636363636
"1102","2021-07-05","Siu Sai Wan","Cheerful Garden",26,5.18,592,8750
"1103","2021-07-05","Shau Kei Wan","Shaukiwan Centre",38,5.18,304,17039.4736842105
"1104","2021-07-05","Sheung Wan","Dawning Height",21,7.68,367,20926.4305177112
"1105","2021-07-05","Wan Chai","Hung Yip Building",55,5,405,12345.6790123457
"1106","2021-07-05","Tai Hang Mid-Levels","Illumination Terrace",28,11.5,568,20246.4788732394
"1107","2021-07-05","Tai Hang Mid-Levels","Ronsdale Garden",35,23.5,976,24077.868852459
"1108","2021-07-05","Sai Ying Pun","Yuk Ming Towers",30,9.5,529,17958.4120982987
"1109","2021-07-05","North Point","City Garden",38,16,883,18120.0453001133
"1110","2021-07-05","Sai Wan Ho","Lei King Wan",33,10.58,540,19592.5925925926
"1111","2021-07-05","Mid-Levels West","Hanwin Mansion",55,10.38,563,18436.944937833
"1112","2021-07-05","Chai Wan","Shan Tsui Court",40,4.8,374,12834.2245989305
"1113","2021-07-05","Heng Fa Chuen","Heng Fa Chuen",33,8.42,499,16873.74749499
"1114","2021-07-05","Kennedy Town","Joyful Building",32,11.88,607,19571.6639209226
"1115","2021-07-05","Sai Ying Pun","West Grand Court (Wang Lap Court)",28,9.15,543,16850.8287292818
"1116","2021-07-05","Sheung Wan","13A New Street",54,6.7,461,14533.6225596529
"1117","2021-07-05","Mid-Levels West","Conduit Tower",29,14.1,567,24867.7248677249
"1118","2021-07-05","Taikoo Shing","Taikoo Shing",43,9.2,583,15780.4459691252
"1119","2021-07-05","Kennedy Town","The Merton",16,11.08,482,22987.5518672199
"1120","2021-07-05","Aberdeen","Aberdeen Centre",39,8.28,559,14812.1645796064
"1121","2021-07-05","North Point","Healthy Village",27,7.3,631,11568.9381933439
"1122","2021-07-05","Sheung Wan","Winsome House",47,5.7,412,13834.9514563107
"1123","2021-07-05","Mid-Levels Central","Hillsborough Court",28,16.25,625,26000
"1124","2021-07-05","Wah Fu","Wah Kwai Estate",30,2.4,407,5896.8058968059
"1125","2021-07-05","Happy Valley","Yu Fung Building",49,13,722,18005.540166205
"1126","2021-07-05","Wan Chai","Lap Hing Building",52,3.5,272,12867.6470588235
"1127","2021-07-05","North Point","Cornell Court",36,16.83,924,18214.2857142857
"1128","2021-07-05","North Point Mid-Levels","Flora Garden",41,12.33,681,18105.7268722467
"1129","2021-07-05","Quarry Bay","Nan Fung Sun Chuen",43,7.45,391,19053.7084398977
"1130","2021-07-05","Mid-Levels West","Goldwin Heights",27,16.81,817,20575.2753977968
"1131","2021-07-05","Sai Ying Pun","Bank Building",55,4.8,397,12090.6801007557
"1132","2021-07-05","Siu Sai Wan","Island Resort",20,13,733,17735.3342428377
"1133","2021-07-05","Sheung Wan","Hang Cheong Tai Building",36,4.9,295,16610.1694915254
"1134","2021-07-05","South Horizons","South Horizons",28,11.3,621,18196.4573268921
"1135","2021-07-05","Mid-Levels West","Babington Hill",3,20.41,615,33186.9918699187
"1136","2021-07-05","Heng Fa Chuen","Heng Fa Chuen",33,10.32,614,16807.8175895765
"1137","2021-07-05","Sai Ying Pun","The Met. Sublime",6,7.43,283,26254.4169611307
"1138","2021-07-03","Yuk Kwai Shan Wan Poon","Larvotto",10,10.5,463,22678.1857451404
"1139","2021-07-02","Tin Wan","Hung Fuk Court",23,5.55,559,9928.44364937388
"1140","2021-07-02","Pok Fu Lam","Chi Fu Fa Yuen",40,7.53,439,17152.6195899772
"1141","2021-07-02","Pok Fu Lam","Pokfulam Gardens",41,12.4,703,17638.6913229019
"1142","2021-07-02","Causeway Bay","Gordon House",63,9.88,779,12682.9268292683
"1143","2021-07-02","Taikoo Shing","Taikoo Shing",34,13.48,680,19823.5294117647
"1144","2021-07-02","Sai Ying Pun","Wah Lee Building",43,4.73,260,18192.3076923077
"1145","2021-07-02","Mid-Levels West","Glory Heights",32,20.6,750,27466.6666666667
"1146","2021-07-02","Sai Wan Ho","Les Saisons",19,17.95,709,25317.3483779972
"1147","2021-07-02","Chai Wan","Yuet Chui Court",22,6.5,645,10077.519379845
"1148","2021-07-02","Heng Fa Chuen","Heng Fa Chuen",33,8.8,499,17635.2705410822
"1149","2021-07-02","Kornhill","Kornhill",34,10.8,605,17851.2396694215
"1150","2021-07-02","Wan Chai","One Wanchai",8,8.44,320,26375
"1151","2021-07-02","Kennedy Town","Ka Fu Building",38,9.35,527,17741.935483871
"1152","2021-07-02","North Point Mid-Levels","Fortress Garden",33,13.02,696,18706.8965517241
"1153","2021-07-02","Wan Chai","The Zenith",14,14.3,610,23442.6229508197
"1154","2021-07-02","Kennedy Town","The Merton",16,11.75,492,23882.1138211382
"1155","2021-07-02","Sai Wan Ho","Grand Promenade",16,15.6,673,23179.7919762259
"1156","2021-07-02","Taikoo Shing","Taikoo Shing",41,17.98,747,24069.6117804552
"1157","2021-07-02","Ma Hang","Lung Tak Court",21,4.08,417,9784.1726618705
"1158","2021-07-02","South Horizons","South Horizons",29,9.15,527,17362.4288425047
"1159","2021-07-02","South Horizons","South Horizons",29,12.8,729,17558.2990397805
"1160","2021-07-02","Ap Lei CHau","Yue On Court",32,6.68,504,13253.9682539683
"1161","2021-07-02","North Point Mid-Levels","Fortress Garden",38,11.7,658,17781.1550151976
"1162","2021-07-02","Sai Ying Pun","Kwan Yick Building",43,6,420,14285.7142857143
"1163","2021-07-02","Sai Wan Ho","Grand Promenade",16,10,490,20408.1632653061
"1164","2021-07-02","Wan Chai","Paul Yee Mansion",55,5,326,15337.4233128834
"1165","2021-07-02","Tin Wan","Hung Fuk Court",23,4.15,407,10196.5601965602
"1166","2021-07-02","Shau Kei Wan","Aldrich Garden",20,6.68,592,11283.7837837838
"1167","2021-07-02","Wan Chai","Newman House",42,8.88,476,18655.462184874
"1168","2021-07-02","South Horizons","South Horizons",27,11.68,618,18899.6763754045
"1169","2021-07-02","Yiu Tung","Tung Lam Court",24,4.6,431,10672.8538283063
"1170","2021-07-02","North Point","Healthy Gardens",41,7.91,446,17735.4260089686
"1171","2021-07-02","Wan Chai","The Avenue",6,9.28,329,28206.6869300912
"1172","2021-07-02","Sheung Wan","Midland Centre",41,5.23,285,18350.8771929825
"1173","2021-07-02","Taikoo Shing","Taikoo Shing",40,12.8,580,22068.9655172414
"1174","2021-07-02","Wah Fu","Wah Kwai Estate",29,3,397,7556.67506297229
"1175","2021-07-02","Kennedy Town","Imperial Kennedy",5,13.8,525,26285.7142857143
"1176","2021-07-02","Kennedy Town","Shun Hing Building",31,5.45,297,18350.1683501684
"1177","2021-07-02","Sai Wan Ho","Metro Hermitage",26,5.25,263,19961.9771863118
"1178","2021-07-02","Happy Valley","5 Min Fat Street",52,5.4,408,13235.2941176471
"1179","2021-07-02","Taikoo Shing","Taikoo Shing",39,14.7,718,20473.5376044568
"1180","2021-07-02","Causeway Bay","Viking Garden",44,7.85,449,17483.2962138085
"1181","2021-07-02","North Point","Rica Victoria",20,8.48,426,19906.103286385
"1182","2021-07-02","Ap Lei CHau","Lei Tung Estate",33,3.16,381,8293.96325459318
"1183","2021-07-02","Wan Chai","Spring Garden Mansion",47,4,276,14492.7536231884
"1184","2021-07-02","South Horizons","South Horizons",26,9.42,516,18255.8139534884
"1185","2021-07-02","Shau Kei Wan","Tung Yuk Court",20,7.6,650,11692.3076923077
"1186","2021-07-02","Sheung Wan","Midland Centre",41,5.95,336,17708.3333333333
"1187","2021-07-02","Taikoo Shing","Taikoo Shing",43,11.73,582,20154.6391752577
"1188","2021-07-02","Sai Wan Ho","Sai Wan Court",33,5.1,239,21338.9121338912
"1189","2021-07-02","Sai Wan Ho","Sun Sing Centre",38,5.5,291,18900.3436426117
"1190","2021-07-02","Wan Chai","The Avenue",6,9.5,339,28023.598820059
"1191","2021-07-02","Mid-Levels West","Fairview Height",25,8.3,431,19257.5406032483
"1192","2021-07-02","Sai Wan Ho","Felicity Garden",31,10,681,14684.2878120411
"1193","2021-07-02","Sai Wan Ho","Felicity Garden",31,8,652,12269.9386503067
"1194","2021-07-02","Sai Ying Pun","The Met. Sublime",6,7.55,328,23018.2926829268
"1195","2021-07-02","Yiu Tung","Tung Chun Court",27,4.88,538,9070.63197026022
"1196","2021-07-02","North Point","City Garden",38,14.5,883,16421.2910532276
"1197","2021-07-02","Kennedy Town","Wah Po Building",42,5.65,311,18167.2025723473
"1198","2021-07-02","Mid-Levels West","Hansen Court",32,10,475,21052.6315789474
"1199","2021-07-02","Shau Kei Wan","Shaukeiwan Plaza",29,5.9,361,16343.4903047091
"1200","2021-07-02","Residence Bel-air","Residence Bel-Air",15,18.9,723,26141.0788381743
"1201","2021-07-02","Happy Valley","Kam Yuk Mansion",45,8.29,467,17751.6059957173
"1202","2021-07-02","Quarry Bay","Kornville",25,9.55,538,17750.9293680297
"1203","2021-07-02","North Point","Harbour Heights",32,14.78,837,17658.3034647551
"1204","2021-07-02","Mid-Levels West","The Belchers",19,19.88,773,25717.9818887451
"1205","2021-07-02","Kennedy Town","Manhattan Heights",21,9.86,451,21862.5277161863
"1206","2021-07-02","Wan Chai","Yau Kwong Building",51,6.6,580,11379.3103448276
"1207","2021-07-02","Sai Wan Ho","Les Saisons",19,19.98,760,26289.4736842105
"1208","2021-07-02","Pok Fu Lam","Chi Fu Fa Yuen",41,8.35,588,14200.6802721088
"1209","2021-07-02","Taikoo Shing","Taikoo Shing",44,11.8,589,20033.9558573854
"1210","2021-07-02","Sheung Wan","Soho 189",9,12.45,545,22844.0366972477
"1211","2021-07-02","Wan Chai","Oi Kwan Court",41,7,423,16548.463356974
"1212","2021-07-02","Sai Wan Ho","Man Hong Apartments",56,5.05,515,9805.82524271845
"1213","2021-07-02","Kornhill","Kornhill",35,9.33,509,18330.0589390963
"1214","2021-07-02","Kornhill","Kornhill",34,12,616,19480.5194805195
"1215","2021-07-02","Causeway Bay","Paterson Building",61,6,498,12048.1927710843
"1216","2021-07-02","Ap Lei CHau","Marina Habitat",23,6.92,422,16398.1042654028
"1217","2021-07-02","Kornhill","Kornhill",35,12.83,685,18729.9270072993
"1218","2021-07-02","Causeway Bay","Elizabeth House",42,11.88,536,22164.1791044776
"1219","2021-07-02","Quarry Bay","Wai Lee Building",53,2.84,216,13148.1481481481
"1220","2021-07-02","Kennedy Town","Hau Wo Court",35,5.2,353,14730.8781869688
"1221","2021-07-02","Happy Valley","Celeste Court",28,14.4,617,23338.7358184765
"1222","2021-07-02","Ap Lei CHau","Yee On Building",36,5.85,367,15940.0544959128
"1223","2021-07-02","Mid-Levels West","Peace Tower",41,10,469,21321.9616204691
"1224","2021-06-30","Wah Fu","Wah Kwai Estate",30,3.05,407,7493.85749385749
"1225","2021-06-30","Sheung Wan","Kee On Building",29,7.1,257,27626.4591439689
"1226","2021-06-30","Central","Garley Building",35,5.9,279,21146.9534050179
"1227","2021-06-30","Residence Bel-air","Residence Bel-Air",13,18,734,24523.1607629428
"1228","2021-06-30","Sheung Wan","Grandview Garden",27,8.6,378,22751.3227513228
"1229","2021-06-30","Mid-Levels West","Vantage Park",27,10,457,21881.8380743982
"1230","2021-06-30","Heng Fa Chuen","Heng Fa Chuen",34,8.65,473,18287.5264270613
"1231","2021-06-30","Kennedy Town","Smithfield Terrace",35,8.5,457,18599.5623632385
"1232","2021-06-30","Happy Valley","Village Tower",49,10.8,545,19816.5137614679
"1233","2021-06-30","North Point","Villa Claire",21,9.68,503,19244.5328031809
"1234","2021-06-30","South Horizons","South Horizons",26,13.7,743,18438.7617765814
"1235","2021-06-30","North Point","Cornell Court",36,16.83,924,18214.2857142857
"1236","2021-06-30","North Point","La Place De Victoria",15,8.88,396,22424.2424242424
"1237","2021-06-30","Mid-Levels West","Euston Court",32,9.98,587,17001.7035775128
"1238","2021-06-30","Kennedy Town","Shun Fai Building",27,7.66,323,23715.1702786378
"1239","2021-06-30","Kennedy Town","Tai Pak Terrace",23,8,405,19753.0864197531
"1240","2021-06-30","Kennedy Town","Jade Court",39,6.4,393,16284.9872773537
"1241","2021-06-30","Sheung Wan","Queen's Terrace",18,10.9,490,22244.8979591837
"1242","2021-06-30","Tin Hau","Grand Seaview Heights",19,8.88,356,24943.8202247191
"1243","2021-06-30","Mid-Levels West","Euston Court",32,11.6,587,19761.4991482112
"1244","2021-06-30","Chai Wan","Shan Tsui Court",40,5.2,379,13720.3166226913
"1245","2021-06-30","Quarry Bay","Westlands Gardens",46,13.8,848,16273.5849056604
"1246","2021-06-30","Tin Wan","Hung Fuk Court",23,3.6,407,8845.20884520885
"1247","2021-06-30","Deep Bay","Broadview Court",20,5.78,422,13696.682464455
"1248","2021-06-30","Mid-Levels West","3 Chico Terrace",33,9.2,552,16666.6666666667
"1249","2021-06-30","North Point","Fortress Metro Tower",34,10,568,17605.6338028169
"1250","2021-06-30","Kornhill","Kornhill",34,8.38,522,16053.6398467433
"1251","2021-06-30","Shau Kei Wan","Shaukeiwan Plaza",29,6,337,17804.1543026706
"1252","2021-06-30","Tai Hang Mid-Levels","Ronsdale Garden",35,13,694,18731.9884726225
"1253","2021-06-30","North Point","Kar Fu Building",37,4.22,196,21530.612244898
