Address,Transaction date,B. Age,Transaction Price,Saleable Area,Building Name,Area
FLAT 3 8/F BLOCK B BELLEVUE (BELLEVE) COURT,23/10/2020,32,$4.96M,271s.f.,BELLEVUE (BELLEVE) COURT,Shaukeiwan
FLAT 4 17/F BLOCK B BELLEVUE (BELLEVE) COURT,16/10/2020,32,$5.22M,313s.f.,BELLEVUE (BELLEVE) COURT,Shaukeiwan
FLAT 2 17/F BLOCK B BELLEVUE (BELLEVE) COURT,3/9/2020,32,$5.33M,288s.f.,BELLEVUE (BELLEVE) COURT,Shaukeiwan
FLAT 5 10/F BLOCK A BELLEVUE (BELLEVE) COURT,20/8/2020,32,$4.80M,292s.f.,BELLEVUE (BELLEVE) COURT,Shaukeiwan
FLAT 6 5/F BLOCK A BELLEVUE (BELLEVE) COURT,7/8/2020,32,$5.16M,272s.f.,BELLEVUE (BELLEVE) COURT,Shaukeiwan
FLAT H 33/F HARMONY PLACE,2/12/2020,6,$11.80M,635s.f.,HARMONY PLACE,Shaukeiwan
FLAT G 17/F HARMONY PLACE,20/11/2020,6,$9.00M,508s.f.,HARMONY PLACE,Shaukeiwan
FLAT G 18/F HARMONY PLACE,9/10/2020,6,$9.30M,508s.f.,HARMONY PLACE,Shaukeiwan
FLAT D 40/F HARMONY PLACE,11/9/2020,6,$13.60M,671s.f.,HARMONY PLACE,Shaukeiwan
FLAT C 33/F GRAND GARDEN,11/12/2020,13,$8.38M,473s.f.,GRAND GARDEN,Shaukeiwan
FLAT D 29/F GRAND GARDEN,3/11/2020,13,$8.10M,473s.f.,GRAND GARDEN,Shaukeiwan
FLAT C 36/F GRAND GARDEN,22/10/2020,13,$8.60M,473s.f.,GRAND GARDEN,Shaukeiwan
FLAT A 38/F GRAND GARDEN,31/8/2020,13,$11.50M,646s.f.,GRAND GARDEN,Shaukeiwan
FLAT 4 31/F TUNG LAM COURT,4/1/2021,24,$5.94M,603s.f.,TUNG LAM COURT,Shaukeiwan
FLAT 1 12/F TUNG LAM COURT,30/9/2020,23,$3.67M,215s.f.,TUNG LAM COURT,Shaukeiwan
FLAT 1 21/F TUNG LAM COURT,4/8/2020,23,$3.19M,214s.f.,TUNG LAM COURT,Shaukeiwan
FLAT 18 11/F TUNG LAM COURT,29/7/2020,23,$4.30M,443s.f.,TUNG LAM COURT,Shaukeiwan
FLAT B 5/F THE OAKRIDGE,11/12/2020,17,$6.93M,399s.f.,THE OAKRIDGE,Shaukeiwan
FLAT C 36/F THE OAKRIDGE,23/11/2020,17,$8.30M,432s.f.,THE OAKRIDGE,Shaukeiwan
FLAT E 38/F THE OAKRIDGE (with roof),28/9/2020,17,$11.45M,593s.f.,THE OAKRIDGE,Shaukeiwan
FLAT E 15/F THE OAKRIDGE,23/9/2020,17,$10.00M,593s.f.,THE OAKRIDGE,Shaukeiwan
FLAT 1 22/F BLOCK 3 EASTWAY TOWERS,10/9/2020,44,$6.73M,471s.f.,EASTWAY TOWERS,Shaukeiwan
FLAT 23 12/F BLOCK 1 EASTWAY TOWERS,6/8/2020,44,$6.00M,415s.f.,EASTWAY TOWERS,Shaukeiwan
FLAT 19 13/F BLOCK 1 EASTWAY TOWERS,27/7/2020,44,$6.00M,410s.f.,EASTWAY TOWERS,Shaukeiwan
FLAT 7 10/F BLOCK 3 EASTWAY TOWERS,23/7/2020,44,$5.95M,398s.f.,EASTWAY TOWERS,Shaukeiwan
FLAT V 14/F BLOCK B YEN LOK BUILDING,17/12/2020,47,$3.88M,285s.f.,YEN LOK BUILDING,Shaukeiwan
FLAT P 1/F BLOCK B YEN LOK BUILDING,23/11/2020,47,$3.55M,290s.f.,YEN LOK BUILDING,Shaukeiwan
FLAT P 23/F BLOCK B YEN LOK BUILDING,9/10/2020,47,$3.80M,290s.f.,YEN LOK BUILDING,Shaukeiwan
FLAT A 4/F ARTVIEW COURT,7/8/2020,42,$4.62M,328s.f.,ARTVIEW COURT,Shaukeiwan
FLAT E 10/F ARTVIEW COURT,28/7/2020,42,$4.60M,309s.f.,ARTVIEW COURT,Shaukeiwan
FLAT A 1/F ARTVIEW COURT,16/7/2020,42,$4.22M,328s.f.,ARTVIEW COURT,Shaukeiwan
FLAT A 10/F MARINA LODGE,3/11/2020,21,$5.10M,290s.f.,MARINA LODGE,Shaukeiwan
FLAT C 12/F MARINA LODGE,30/7/2020,21,$5.05M,257s.f.,MARINA LODGE,Shaukeiwan
FLAT A 13/F MARINA LODGE,24/7/2020,21,$5.44M,290s.f.,MARINA LODGE,Shaukeiwan
FLAT H 9/F TAI HONG HOUSE,27/11/2020,56,$3.90M,312s.f.,TAI HONG HOUSE,Shaukeiwan
FLAT O 1/F TAI HONG HOUSE,18/11/2020,56,$3.50M,312s.f.,TAI HONG HOUSE,Shaukeiwan
FLAT I 7/F TAI HONG HOUSE,22/10/2020,56,$3.90M,312s.f.,TAI HONG HOUSE,Shaukeiwan
FLAT R 11/F HUNG LEE BUILDING,16/12/2020,47,$3.93M,274s.f.,HUNG LEE BUILDING,Shaukeiwan
FLAT R 17/F HUNG LEE BUILDING,25/8/2020,47,$3.90M,286s.f.,HUNG LEE BUILDING,Shaukeiwan
FLAT L 8/F HUNG LEE BUILDING,6/8/2020,47,$3.85M,271s.f.,HUNG LEE BUILDING,Shaukeiwan
FLAT K 3/F ARTLAND COURT,4/1/2021,43,$3.88M,309s.f.,ARTLAND COURT,Shaukeiwan
FLAT G 5/F ARTLAND COURT,25/8/2020,42,$3.96M,314s.f.,ARTLAND COURT,Shaukeiwan
FLAT D 6/F ARTLAND COURT,5/8/2020,42,$4.60M,309s.f.,ARTLAND COURT,Shaukeiwan
FLAT 5 10/F BIK TSUI HOUSE (BLOCK B) HIU TSUI COURT,21/12/2020,30,$4.80M,401s.f.,HIU TSUI COURT,Shaukeiwan
FLAT 5 6/F NGAR TSUI HOUSE (BLOCK A) HIU TSUI COURT,12/8/2020,30,$5.22M,401s.f.,HIU TSUI COURT,Shaukeiwan
FLAT 5 27/F BIK TSUI HOUSE (BLOCK B) HIU TSUI COURT,4/8/2020,30,$5.20M,401s.f.,HIU TSUI COURT,Shaukeiwan
FLAT 9 28/F TSUI NING HOUSE (BLOCK D) TSUI WAN ESTATE,11/12/2020,32,$2.80M,385s.f.,TSUI WAN ESTATE,Shaukeiwan
FLAT 16 2/F TSUI SHOU HOUSE (BLOCK B) TSUI WAN ESTATE,30/9/2020,32,$2.50M,407s.f.,TSUI WAN ESTATE,Shaukeiwan
FLAT 8 26/F TSUI SHOU HOUSE (BLOCK B) TSUI WAN ESTATE,24/9/2020,32,$2.68M,385s.f.,TSUI WAN ESTATE,Shaukeiwan
FLAT C 22/F FU YAN COURT,31/12/2020,23,$5.40M,267s.f.,FU YAN COURT,Shaukeiwan
FLAT D 22/F FU YAN COURT,29/9/2020,22,$5.78M,288s.f.,FU YAN COURT,Shaukeiwan
FLAT D 5/F FU YAN COURT,29/7/2020,22,$5.35M,288s.f.,FU YAN COURT,Shaukeiwan
FLAT C 11/F TUNG HING BUILDING,22/12/2020,45,$5.50M,434s.f.,TUNG HING BUILDING,Shaukeiwan
FLAT D 18/F TUNG HING BUILDING,30/11/2020,45,$6.35M,434s.f.,TUNG HING BUILDING,Shaukeiwan
FLAT B 8/F TUNG HING BUILDING,9/11/2020,45,$4.39M,330s.f.,TUNG HING BUILDING,Shaukeiwan
FLAT R 4/F LAI WAN BUILDING,23/11/2020,55,$4.00M,363s.f.,LAI WAN BUILDING,Shaukeiwan
FLAT A 4/F LAI WAN BUILDING,12/11/2020,55,$5.15M,445s.f.,LAI WAN BUILDING,Shaukeiwan
FLAT D 13/F LAI WAN BUILDING,5/8/2020,55,$5.03M,440s.f.,LAI WAN BUILDING,Shaukeiwan
FLAT 8 19/F LEE GA BUILDING,22/12/2020,39,$5.59M,358s.f.,LEE GA BUILDING,Shaukeiwan
FLAT 5 10/F LEE GA BUILDING,18/11/2020,39,$6.00M,421s.f.,LEE GA BUILDING,Shaukeiwan
FLAT 3 10/F LEE GA BUILDING,6/11/2020,39,$5.00M,454s.f.,LEE GA BUILDING,Shaukeiwan
FLAT B 20/F ISLAND RESIDENCE,28/12/2020,3,$5.43M,238s.f.,ISLAND RESIDENCE,Shaukeiwan
FLAT C 7/F ISLAND RESIDENCE,10/12/2020,3,$11.00M,499s.f.,ISLAND RESIDENCE,Shaukeiwan
FLAT G 16/F ISLAND RESIDENCE,18/11/2020,3,$10.50M,543s.f.,ISLAND RESIDENCE,Shaukeiwan
FLAT A 20/F CHEUNG HING BUILDING,16/10/2020,47,$3.38M,220s.f.,CHEUNG HING BUILDING,Shaukeiwan
FLAT A 6/F CHEUNG HING BUILDING,25/9/2020,47,$4.45M,344s.f.,CHEUNG HING BUILDING,Shaukeiwan
FLAT A 12/F CHEUNG HING BUILDING,30/7/2020,47,$5.33M,344s.f.,CHEUNG HING BUILDING,Shaukeiwan
FLAT B 8/F METRO HERMITAGE,22/10/2020,25,$4.93M,267s.f.,METRO HERMITAGE,Shaukeiwan
FLAT C 19/F METRO HERMITAGE,15/10/2020,25,$4.16M,209s.f.,METRO HERMITAGE,Shaukeiwan
FLAT B 18/F METRO HERMITAGE,9/9/2020,25,$4.95M,267s.f.,METRO HERMITAGE,Shaukeiwan
FLAT B 20/F FORTUNE COURT,7/10/2020,19,$7.20M,389s.f.,FORTUNE COURT,Shaukeiwan
FLAT B 6/F FORTUNE COURT,5/10/2020,19,$6.77M,389s.f.,FORTUNE COURT,Shaukeiwan
FLAT A 22/F FORTUNE COURT,14/9/2020,19,$7.50M,389s.f.,FORTUNE COURT,Shaukeiwan
FLAT D 18/F WING HING COURT,10/12/2020,26,$6.80M,390s.f.,WING HING COURT,Shaukeiwan
FLAT A 10/F WING HING COURT,6/11/2020,26,$6.28M,390s.f.,WING HING COURT,Shaukeiwan
FLAT A 15/F KAM WAI BUILDING,9/10/2020,54,$4.18M,353s.f.,KAM WAI BUILDING,Shaukeiwan
FLAT E 7/F KAM WAI BUILDING,28/9/2020,54,$4.90M,415s.f.,KAM WAI BUILDING,Shaukeiwan
FLAT C 21/F I‧UNIQ GRAND,21/9/2020,7,$6.60M,329s.f.,I‧UNIQ GRAND,Shaukeiwan
FLAT D 20/F I‧UNIQ GRAND,3/9/2020,7,$8.85M,455s.f.,I‧UNIQ GRAND,Shaukeiwan
FLAT C 11/F TAI ON COURT,22/9/2020,38,$4.98M,294s.f.,TAI ON COURT,Shaukeiwan
FLAT D 10/F TAI ON COURT,28/7/2020,38,$4.90M,294s.f.,TAI ON COURT,Shaukeiwan
FLAT B 16/F HING CHEONG BUILDING,7/10/2020,57,$5.58M,467s.f.,HING CHEONG BUILDING,Shaukeiwan
FLAT A 11/F HING CHEONG BUILDING,18/9/2020,57,$6.25M,593s.f.,HING CHEONG BUILDING,Shaukeiwan
FLAT I 23/F KIN YIP COURT,16/11/2020,49,$4.10M,257s.f.,KIN YIP COURT,Shaukeiwan
FLAT H 9/F KIN YIP COURT,21/9/2020,49,$3.88M,280s.f.,KIN YIP COURT,Shaukeiwan
FLAT E 5/F TUNG KEUNG BUILDING,17/9/2020,41,$3.70M,242s.f.,TUNG KEUNG BUILDING,Shaukeiwan
FLAT D 1/F TUNG KEUNG BUILDING (with flat roof),27/7/2020,41,$4.80M,350s.f.,TUNG KEUNG BUILDING,Shaukeiwan
FLAT E 11/F TUNG ON BUILDING,2/12/2020,55,$4.00M,410s.f.,TUNG ON BUILDING,Shaukeiwan
FLAT F 9/F TUNG ON BUILDING,3/8/2020,55,$4.16M,410s.f.,TUNG ON BUILDING,Shaukeiwan
FLAT C 13/F FU SHING COURT,12/8/2020,41,$6.00M,459s.f.,FU SHING COURT,Shaukeiwan
FLAT G 13/F FU SHING COURT,29/7/2020,41,$6.11M,459s.f.,FU SHING COURT,Shaukeiwan
FLAT C 12/F LE RIVIERA,7/1/2021,7,$5.92M,276s.f.,LE RIVIERA,Shaukeiwan
FLAT C 20/F LE RIVIERA,14/12/2020,6,$6.20M,276s.f.,LE RIVIERA,Shaukeiwan
FLAT D 13/F FOK SING BUILDING,28/12/2020,44,$4.88M,338s.f.,FOK SING BUILDING,Shaukeiwan
FLAT C 10/F FOK SING BUILDING,7/9/2020,44,$4.78M,332s.f.,FOK SING BUILDING,Shaukeiwan
FLAT C 20/F KAM KEY MANSION,30/11/2020,45,$5.25M,339s.f.,KAM KEY MANSION,Shaukeiwan
FLAT C 5/F KAM KEY MANSION,15/10/2020,45,$5.05M,339s.f.,KAM KEY MANSION,Shaukeiwan
FLAT A 12/F KA YU (YUE) BUILDING,26/11/2020,39,$6.25M,432s.f.,KA YU (YUE) BUILDING,Shaukeiwan
FLAT C 11/F KA YU (YUE) BUILDING,23/10/2020,39,$6.90M,491s.f.,KA YU (YUE) BUILDING,Shaukeiwan
FLAT 13 34/F SAU FUNG HOUSE (BLOCK 3) FUNG WAH ESTATE,16/12/2020,29,$2.46M,443s.f.,FUNG WAH ESTATE,Shaukeiwan
FLAT 11 5/F SAU FUNG HOUSE (BLOCK 3) FUNG WAH ESTATE,4/8/2020,29,$1.90M,376s.f.,FUNG WAH ESTATE,Shaukeiwan
FLAT 15 18/F YIU TSUI HOUSE (BLOCK B) KAI TSUI COURT,26/11/2020,27,$5.30M,435s.f.,KAI TSUI COURT,Shaukeiwan
FLAT 4 19/F HIN TSUI HOUSE (BLOCK A) KAI TSUI COURT,18/11/2020,27,$6.65M,541s.f.,KAI TSUI COURT,Shaukeiwan
FLAT 8 12/F YAN WAH HOUSE (BLOCK B) YAN TSUI COURT,27/11/2020,37,$5.80M,546s.f.,YAN TSUI COURT,Shaukeiwan
FLAT 3 4/F YAN WING HOUSE (BLOCK A) YAN TSUI COURT,20/8/2020,37,$5.80M,546s.f.,YAN TSUI COURT,Shaukeiwan
FLAT 3 7/F TSUI CHING HOUSE (BLOCK A) HANG TSUI COURT,14/9/2020,23,$3.75M,407s.f.,HANG TSUI COURT,Shaukeiwan
FLAT 1 12/F TSUI YING HOUSE (BLOCK B) HANG TSUI COURT,18/8/2020,23,$5.43M,559s.f.,HANG TSUI COURT,Shaukeiwan
FLAT C 18/F BLOCK 3 CHEERFUL GARDEN,21/10/2020,25,$8.00M,592s.f.,CHEERFUL GARDEN,Shaukeiwan
FLAT D 21/F BLOCK 2 CHEERFUL GARDEN,1/9/2020,25,$5.55M,592s.f.,CHEERFUL GARDEN,Shaukeiwan
FLAT 10 11/F MOON WAH BUILDING,8/10/2020,49,$3.95M,322s.f.,MOON WAH BUILDING,Shaukeiwan
FLAT 2 2/F MOON WAH BUILDING,7/10/2020,49,$4.18M,322s.f.,MOON WAH BUILDING,Shaukeiwan
FLAT I 2/F TAI SHUN HOUSE,29/12/2020,58,$3.68M,312s.f.,TAI SHUN HOUSE,Shaukeiwan
FLAT F 3/F TAI SHUN HOUSE,27/11/2020,58,$3.80M,312s.f.,TAI SHUN HOUSE,Shaukeiwan
FLAT O 6/F TAI FOO HOUSE,26/11/2020,58,$3.75M,312s.f.,TAI FOO HOUSE,Shaukeiwan
FLAT K 10/F TAI FOO HOUSE (with roof),14/9/2020,58,$4.00M,312s.f.,TAI FOO HOUSE,Shaukeiwan
FLAT D 5/F TAI CHEONG HOUSE,15/9/2020,58,$3.50M,312s.f.,TAI CHEONG HOUSE,Shaukeiwan
FLAT O 10/F TAI CHEONG HOUSE (with roof),8/9/2020,58,$4.00M,312s.f.,TAI CHEONG HOUSE,Shaukeiwan
FLAT B 5/F SUN LEE BUILDING,19/10/2020,47,$3.75M,280s.f.,SUN LEE BUILDING,Shaukeiwan
FLAT K 10/F SUN LEE BUILDING,4/9/2020,47,$3.60M,282s.f.,SUN LEE BUILDING,Shaukeiwan
FLAT E 15/F BAYVIEW PARK,18/11/2020,21,$7.00M,453s.f.,BAYVIEW PARK,Shaukeiwan
FLAT C 18/F BAYVIEW PARK,22/10/2020,21,$8.70M,624s.f.,BAYVIEW PARK,Shaukeiwan
FLAT B 3/F TUNG HO BUILDING,8/9/2020,36,$3.68M,200s.f.,TUNG HO BUILDING,Shaukeiwan
FLAT D 4/F TUNG HO BUILDING,5/8/2020,36,$3.80M,220s.f.,TUNG HO BUILDING,Shaukeiwan
FLAT A 3/F THE EASTBORNE,15/12/2020,21,$6.16M,407s.f.,THE EASTBORNE,Shaukeiwan
FLAT D 20/F THE EASTBORNE,3/8/2020,21,$6.39M,403s.f.,THE EASTBORNE,Shaukeiwan
FLAT A 4/F HUNG YAN BUILDING,15/12/2020,30,$5.60M,343s.f.,HUNG YAN BUILDING,Shaukeiwan
FLAT B 23/F HUNG YAN BUILDING,28/7/2020,30,$6.30M,343s.f.,HUNG YAN BUILDING,Shaukeiwan
FLAT C 21/F WAH PO BUILDING,3/12/2020,35,$4.55M,251s.f.,WAH PO BUILDING,Shaukeiwan
FLAT B 8/F WAH PO BUILDING,26/8/2020,35,$5.00M,305s.f.,WAH PO BUILDING,Shaukeiwan
FLAT K 1/F WAH YU COURT,9/9/2020,42,$5.05M,398s.f.,WAH YU COURT,Shaukeiwan
FLAT D 1/F WAH YU COURT,2/9/2020,42,$4.88M,398s.f.,WAH YU COURT,Shaukeiwan
FLAT A 19/F TAK FOOK BUILDING,9/11/2020,33,$4.90M,323s.f.,TAK FOOK BUILDING,Shaukeiwan
FLAT C 17/F TAK FOOK BUILDING,18/9/2020,33,$4.75M,306s.f.,TAK FOOK BUILDING,Shaukeiwan
FLAT D 22/F CHAI WAN CINEMA BUILDING,27/8/2020,42,$4.30M,325s.f.,CHAI WAN CINEMA BUILDING,Shaukeiwan
FLAT D 4/F HEUNG YUEN GARDENS,14/9/2020,46,$5.00M,399s.f.,HEUNG YUEN GARDENS,Shaukeiwan
FLAT B 24/F TUNG PO MANSION,1/12/2020,36,$6.62M,474s.f.,TUNG PO MANSION,Shaukeiwan
FLAT D 14/F GOLDEN MANSION,29/7/2020,43,$4.80M,315s.f.,GOLDEN MANSION,Shaukeiwan
FLAT R 8/F FUNG YUEN BUILDING,11/12/2020,56,$4.64M,399s.f.,FUNG YUEN BUILDING,Shaukeiwan
FLAT 8 34/F KING TSUI COURT,11/9/2020,29,$4.25M,376s.f.,KING TSUI COURT,Shaukeiwan
FLAT 11 12/F KAM CHUN HOUSE (BLOCK A) TUNG CHUN COURT,24/12/2020,26,$5.39M,606s.f.,TUNG CHUN COURT,Shaukeiwan
FLAT B 17/F ON LOK BUILDING,28/8/2020,44,$5.50M,336s.f.,ON LOK BUILDING,Shaukeiwan
FLAT A 20/F HAND CHEONG COURT,18/11/2020,27,$6.00M,332s.f.,HAND CHEONG COURT,Shaukeiwan
FLAT A 14/F WAH TONG BUILDING,21/12/2020,43,$4.00M,267s.f.,WAH TONG BUILDING,Shaukeiwan
FLAT C 16/F SAIWANHO BUILDING,4/8/2020,40,$3.98M,308s.f.,SAIWANHO BUILDING,Shaukeiwan
FLAT A 19/F HIP WO MANSION,9/10/2020,30,$5.20M,337s.f.,HIP WO MANSION,Shaukeiwan
FLAT D 2/F GOLDEN MANSION,25/8/2020,41,$5.00M,357s.f.,GOLDEN MANSION,Shaukeiwan
FLAT C 22/F GALAXY PLAZA,21/9/2020,31,$6.33M,382s.f.,GALAXY PLAZA,Shaukeiwan
FLAT A 15/F HOI FUNG CENTRE,22/7/2020,27,$8.52M,501s.f.,HOI FUNG CENTRE,Shaukeiwan
FLAT D 13/F PO MAN BUILDING,17/12/2020,44,$6.48M,489s.f.,PO MAN BUILDING,Shaukeiwan
FLAT A 12/F HOI ON BUILDING,25/9/2020,39,$4.16M,246s.f.,HOI ON BUILDING,Shaukeiwan
FLAT B 7/F HOI NING BUILDING,8/12/2020,43,$4.38M,297s.f.,HOI NING BUILDING,Shaukeiwan
FLAT D 20/F MONTI,23/12/2020,1,$6.24M,286s.f.,MONTI,Shaukeiwan
FLAT B 28/F MONTI,22/12/2020,1,$6.81M,286s.f.,MONTI,Shaukeiwan
FLAT A 22/F MONTI,22/12/2020,1,$8.46M,386s.f.,MONTI,Shaukeiwan
FLAT D 3/F MONTI,10/12/2020,1,$5.90M,286s.f.,MONTI,Shaukeiwan
FLAT A 2/F MONTI,7/12/2020,1,$8.35M,346s.f.,MONTI,Shaukeiwan
FLAT B 2/F MONTI,23/11/2020,1,$6.20M,267s.f.,MONTI,Shaukeiwan
FLAT C 26/F MONTI,11/11/2020,1,$6.55M,286s.f.,MONTI,Shaukeiwan
FLAT A 28/F MONTI,5/11/2020,1,$9.11M,386s.f.,MONTI,Shaukeiwan
FLAT D 26/F MONTI,6/10/2020,1,$6.62M,286s.f.,MONTI,Shaukeiwan
FLAT B 26/F MONTI,14/9/2020,1,$6.65M,286s.f.,MONTI,Shaukeiwan
FLAT A 26/F MONTI,14/9/2020,1,$8.95M,386s.f.,MONTI,Shaukeiwan
FLAT F 6/F MONTI,3/9/2020,1,$7.68M,386s.f.,MONTI,Shaukeiwan
FLAT F 22/F MONTI,26/8/2020,1,$8.55M,386s.f.,MONTI,Shaukeiwan
FLAT F 15/F MONTI,30/7/2020,1,$7.94M,386s.f.,MONTI,Shaukeiwan
FLAT 10 33/F DIP TSUI COURT,7/1/2021,0,$1.79M,-,DIP TSUI COURT,Shaukeiwan
FLAT 6 21/F DIP TSUI COURT,7/12/2020,0,$1.69M,-,DIP TSUI COURT,Shaukeiwan
FLAT 18 1/F DIP TSUI COURT,1/12/2020,0,$1.66M,-,DIP TSUI COURT,Shaukeiwan
FLAT 8 34/F DIP TSUI COURT,17/11/2020,0,$1.79M,-,DIP TSUI COURT,Shaukeiwan
